address,lat,lng
800 w 18th pl,41.8567213,-87.6784128
10000 w ohare t 1 ly,41.96637000000004,-87.84857999999997
3700 w 57th st,41.78985885,-87.71587573749989
7100 s prairie,41.76552855,-87.61881038715092
4400 n pulaski road,41.9899858,-87.7286308
1900 n clybourn,41.9170282,-87.6681562
1400 n tripp,41.8624394,-87.7311569
700 e 46,41.8114253,-87.6005003
600 w schubert,41.78468745,-87.60074932651055
3000 w cornelia,41.9449592,-87.70300794253126
5100 w washington,41.8820236,-87.75327883312154
8400 s paxton,41.74244645,-87.57122974068375
1300 w springfield,41.775058,-87.7202157
10100 s harding ave,41.7004173,-87.7194696
1000 w 43rd st,41.8158024,-87.6724345
3500 n ashland,41.8853293,-87.6669895
4800 n st louis,41.9282846,-87.7146618
2100 w thome,41.9956352,-87.6703029
3100 s eberhart,41.7474636,-87.6124712
5400 n lovejoy,41.97937015,-87.77000163792843
1500 n freemont,41.86071605,-87.69449600684483
5100 s dorchester,41.79981995,-87.59127698169397
2200 w adams,41.8796269,-87.6261185
6200 s claremont,41.780928849999995,-87.68265319039301
3700 w cornelia av,41.9445206,-87.7021287
2 s parkside,41.9111875,-87.7667952
1400 w 86th st,41.73754,-87.6685824
4200 w hadden,41.9023509,-87.6729366
6100 w barry,41.93680474999999,-87.77881272547432
7900 s komensky,41.7465611,-87.7230486
2500 s vernon,41.6775648,-87.67145308097429
3400 w roosevelt rd,41.8778911,-88.238621
3500 w lyndale,41.9218223,-87.7199781
5200 s christiana,41.79880895,-87.70768236023818
800 n christiana ave,41.897133249999996,-87.62442335495092
1000 e hyde park boulevar,41.8024959,-87.5867935
1900 w 21st pl,41.853297049999995,-87.67358404562506
5200 n rockwell,41.976079299999995,-87.69424465838574
5800 s kolmar,41.78746375,-87.7367141290253
100 e 120th street,41.67627,-87.6184101
5900 w grand,41.92047,-87.77343995621976
3 w monroe,41.88110605,-87.629112313719
4700 w 60th st,41.7849728,-87.6619194
3300 w harrison,41.8567858,-87.67350692649336
400 w wisconsin,41.88890145,-87.62642538975453
5800 w school,41.940585850000005,-87.7716203709748
6300 s loomis blvd,41.877945,-87.662007
1900 w loyola,42.000718199999994,-87.67928714110735
100 e 111th street,41.69442705,-87.59923305000001
200 s dearborn st,41.88611865,-87.63027264882615
1300 n state parkway dr,41.90598795,-87.6283139909752
2700 w pershing road,41.8236395,-87.6328975
10000 w ohare g ot,41.96637000000004,-87.84857999999997
800 e 89th st,41.7334299,-87.5599238
3700 w division,41.9030346,-87.6863623
800 e 82nd,41.7456364,-87.6148189
500 n saint louis,41.8717932,-87.7131507
700 w adams st,41.8796269,-87.6261185
7100 s avers,41.8550399,-87.7211017
800 w 96th st,41.897133249999996,-87.62442335495092
1600 w 79th,41.7495967,-87.7212117
4500 s springfield,41.962922649999996,-87.72574146059148
2800 w albion,42.0025835,-87.6586201
1500 w fillmore,41.8682307,-87.7063385
500 w belmont,41.9404156,-87.6422121558438
2700 n paulina,41.93044125,-87.67102505773468
1300 s kedvale,41.86413125,-87.72913561691104
2700 w 62nd st,41.7808933,-87.6971074
11300 s michigan av,41.6887777,-87.62128776345887
4600 s kilpatrick,41.8093255,-87.74103481204983
5700 s emerald,41.696696700000004,-87.58544399012722
1800 n oakley,41.9504263,-87.6859288
2000 s state,41.91959985,-87.63662848063467
1 e 48th st,41.89974255,-87.62747636110414
2400 w fillmore,41.8682307,-87.7063385
700 w 19th pl,41.8560065,-87.6460809
5500 s bishop,41.7172208,-87.60952492716078
1300 n kosner,41.9703555,-87.7379733
1300 n throop,41.895796,-87.6604243
2400 n lavergne av,41.9089839,-87.7510252
5100 n marine drive,41.975658949999996,-87.65244022684453
1100 w armitag,41.9694298,-87.6580263161766
700 e solidarirty dr,41.8663544,-87.6074039
6700 n campbell,42.003336000000004,-87.69284951578948
1500 w morse ave,42.0080864,-87.6659686
7000 s kedzie,41.89620175,-87.70774808182091
2500 s central park,41.845558249999996,-87.71519126750977
4400 w 55th st,41.7933275,-87.73317419361285
9200 s harper ave,41.7276613,-87.58698152246856
8200 s crandon,41.7460897,-87.5689222028301
1900 n drake,41.920968,-87.71526
3400 w thorndale,41.9885096,-87.7060666
4600 w 66th st,41.7725397,-87.7078164
5000 s kedvale,41.80218645,-87.72736597501526
5000 s fairfield,41.80267385,-87.69308236940724
7300 n hamilton av,42.0141739,-87.68520387612229
2700 w 73rd st,41.7605757,-87.7155547
6000 s albany ave,41.78429425,-87.7012301455631
600 e 92nd place,41.7267442,-87.60920815107056
300 w 109th pl,41.6950267,-87.6473305
700 w wellington,41.89520345,-87.62373507429783
8100 s stony island,41.7225348,-87.5750464
3900 s california,41.8226349,-87.6950287571807
1300 w 71st,41.7643865,-87.7026559
2300 s m l king dr,41.75549565,-87.65512974761575
5500 w grand ave,41.8911869,-87.6476883
3200 w 65th st,41.7743486,-87.7078812
7800 s kilpatrick,41.75085915,-87.73934423747666
3400 e 106th st,41.702954950000006,-87.54117270391484
6700 n bosworth ave,41.9102188,-87.6664815
3300 e 55th st,41.79312,-87.7327643
8300 s manistee,41.744444,-87.55785139575484
3200 n racine,41.8758843,-87.6593253
3700 n lawndale,41.86737255,-87.718024618769
900 w 79th,41.7495967,-87.7212117
4900 n pulaski road,41.9703139,-87.72835305824549
3300 w 57th st,41.7908897,-87.6316342
2200 w wellington,41.93517405,-87.66972977337007
200 w cullerton,41.8553566,-87.6318486
1800 s ashland ave,41.857630799999995,-87.6665516446289
2700 n california,41.9304007,-87.69784940245921
6500 n glenwood,42.00012595,-87.66603903715956
1800 w norwood ave,41.97828715,-87.81385868896842
1700 n honore,42.3194223,-87.859792
4700 s kilbourn,41.96640605,-87.74168327362351
6300 n greenview,41.8970159,-87.6649335
5600 w seminole,41.983744,-87.8311016
3100 n clifton av,41.916173,-87.6577935
1900 w 65th,41.7743486,-87.7078812
3000 w 00 st,41.7063751,-87.6963367
7400 n sheridan road,42.016259700000006,-87.66557390497543
3200 n paris,41.9789399,-87.8304435
8900 s brandon,41.7331921,-87.54731610853997
800 n central park,41.8970734,-87.6253189478104
1300 s california ave,41.888175149999995,-87.69173271587495
4400 w cermak rd,41.8532388,-87.6253371
8700 s beverly,41.7181532,-87.6717674
3800 w 56th pl,41.79075655,-87.71836341325954
200 w evergreen,41.9063788,-87.6465672
800 e 62nd st,41.7821476,-87.6108558
400 w dickens ave,41.9203844,-87.63912722413654
700 w 78th st,41.89520345,-87.62373507429783
2500 w diversey av,41.932169,-87.688424
4000 w hirsch,41.9067104,-87.6846763
6200 s meade ave,41.77950995,-87.77429165728863
10800 s calhoun,41.699016,-87.56234069931715
7500 w clarence,41.9945038,-87.8125473
6600 s albany ave,41.77336,-87.70083432675915
2500 n harding ave,41.9264615,-87.72584191227718
5900 w west end,41.7780891,-87.6667177
8000  jsutine,41.7490258,-87.62252427290449
1200 w devon av,41.9974984,-87.7035092
1900 w wabansia av,41.9121257,-87.6897142
3400 s western av,41.831968700000004,-87.68540908464533
7400 s paxton,41.7605883,-87.57153922457366
1000 w 16th,41.8590065,-87.7127624
5100 n kimball,41.974025850000004,-87.71381549733965
3600 w armitage av,41.9182415,-87.6526308
3500 n lakeshore,41.97029755,-87.65057380935079
500 w fullerton parkway,41.9256025,-87.639722
7500 s rhodes,41.7237876,-87.6105648
5200 w 52nd st,41.7986078,-87.7325106
1600 w 45th st,41.8114887,-87.728004
4100 w armitage av,41.91735525,-87.729176198413
3 w 55th st,41.7932866,-87.7136633
2900 s union,41.841587149999995,-87.64421901047245
4500 n sawyer,41.9631585,-87.70991987177685
1500 s kostner,41.8040967,-87.7332732
500 w 115th,41.6854231,-87.63512015124522
4400 w 59th st,41.78601875,-87.7329248003823
2200 s oakley ave,41.9217375,-87.68509576052016
1600 n moody av,41.9847215,-87.7816508
3500 w 63rd,41.7780886,-87.7106081
1200 s wolcott,41.7742043,-87.67102042900842
2700 n lawndale,41.85759805,-87.69333571269978
4600 n ashland ave,41.9655351,-87.66964347038757
6800 s kildare,41.8709643,-87.7326796
5000 w diversey,41.931626800000004,-87.75175206604257
400 e 32nd street,41.8369782,-87.6134629
5100 s shore drive,41.9009473,-87.6204114
2100 s pulaki,41.918891200000004,-87.78930824197668
3900 w george st,41.93378405,-87.72496144034028
300 e 25th pl,41.8472685,-87.6203199
3300 w 61st st,41.7818981,-87.70583585636544
600 w 48th pl,41.8302146,-87.7268929
1600 w 80th st,41.7469618,-87.7305631
3600 n meade ave,41.9847335,-87.7804179
3400 w 23rd st,41.850958,-87.6340536
3600 e 111th st,41.6927412,-87.6105191
3100 w 52st,41.9380329,-87.794098
11200 s michign,41.8913503,-87.62356470662252
1400 w 111st,41.6912035,-87.7246153
3900 n francisco,41.95226245,-87.70089437205426
1 e 9 st,41.99547835,-87.77504578858131
6300 s kenwood,41.8091444,-87.5979908
5500 n neva,41.9813284,-87.8058188
3600 s archer,41.8114215,-87.7261651
5400 s wabash,41.88890145,-87.62642538975453
3000 s m l king dr,41.8400386,-87.6176505
4700 s springfield,41.9167253,-87.7240885
6100 s ebehart,41.8341922,-89.4677422
11200 s vernon ave,41.6553516,-87.6115499
500 e 83rd st,41.7439045,-87.6092593
5800 s new england,41.7847445,-87.793715
4400 s maplewood,41.8136909,-87.68853131966024
1600 w winona,41.9743106,-87.7577312
7300 s hermitage,42.01429685,-87.69109611367801
1 e roosevelt rd,41.7071223,-87.6072188
7800 s hamilton,41.752292049999994,-87.67700200485548
2100 n lamon ave,41.918848600000004,-87.74893401418706
1700 w grand ave,41.8911869,-87.6476883
6300 s parnell,41.505713,-87.6295045
7300 n hoyne ave,41.9154356,-87.6800379
2000 n lorel,41.9076414,-87.7596353
10800 s eberhart av,41.69808295,-87.6113569752014
8000 s princeton,41.74887375,-87.63212668862218
4900 w cuyler,41.9552516,-87.666811
3200 n major av,41.9367156,-87.7688594
9400 s ashland ave,41.72295815,-87.66345699790347
4400 s richmond,41.81354655,-87.6983303324914
5300 w cuyler,41.95439265,-87.75982048604442
700 e 63rd,41.778750450000004,-87.66352759569489
3700 w byron st,41.9518701,-87.7245027
3400 n ridgeway av,41.942965400000006,-87.7214714
2300 n lorel,41.9076414,-87.7596353
2600 e 108th st,41.6990882,-87.5322548
4000 s ellis,41.82176135,-87.60396509401366
5000 n kimball,41.972354100000004,-87.71402208392112
3900 w wrightwood,41.92842305,-87.72460726778394
4800 w deming,41.9272556,-87.7439867
100 s lake park service d,41.88583376015625,-87.62444523984375
500 n claremont,41.8913503,-87.62356470662252
5200 s california ave,41.799041900000006,-87.69424350664846
7800 s stewart,41.6739232,-87.6336585
800 e 87th pl,41.7356918,-87.6072269
2100 w fulton st,41.88698925,-87.67949801970806
1000 n karlov,41.89909725,-87.72893187454541
600 w oak st,41.78468745,-87.60074932651055
6400 w george st,41.7696824,-87.602139
3600 n leclaire,41.9391897,-87.7542642
6300  leavitt,41.996266750000004,-87.68520913684345
4000 s federal st,41.87844485,-87.63299881724423
2700 s harding,41.93014855,-87.72600845578002
8300 s pauilna,41.7540083,-87.6659573
5000 w harrison st,41.8567858,-87.67350692649336
1000 n rush st,41.8896039,-87.6253185
700 e 90th st,41.731396000000004,-87.60695682489559
1500 n birchwood,41.86071605,-87.69449600684483
2100 s canalport,41.851422400000004,-87.67843909889976
6500 s spaulding,42.3162848,-87.8512319
2200 w 23rd dr,41.85052375,-87.6808644874561
1  27th st,41.89108055,-87.69050698769902
300 n menard ave,41.88584015,-87.77019856595386
400 s wells,41.8894364,-87.63429918699669
7900 s ada,41.688590250000004,-87.65417111669652
100 n lake st,41.90104265,-87.62462842865725
4400 n monticello,41.926404,-87.7182809
700 w 107th st,41.69987405,-87.64039432011202
5700 w 52nd st,41.7986078,-87.7325106
600 w diversey pkwy,41.9324022,-87.6682122
8700 w summerdale,41.97619475,-87.84421755489858
3200 w 47th pl,41.8067666,-87.707645
9400 s michigan ave,41.7234761,-87.62101775441059
1100 s albany,41.9719367,-87.7161739
1 e 14th pl,41.8624149,-87.6265613
4600 s wood st,41.8102267,-87.67022409581884
1 e delaware pl,41.898732949999996,-87.62786154435301
10800 s kedzie,41.6969085,-87.70130475146061
2300 n pulaski road,41.8496622,-87.7248161
5700 n dakin,41.9530883,-87.6890567
3000 n luna,41.9112184,-87.7642824
7200 s aberdeen st,41.5051895,-87.6424053
500 w 79th street,41.7495967,-87.7212117
3200 s carpenter,41.5191589,-87.6417189
600 w wrightwood av,41.78468745,-87.60074932651055
11100 s king drive,42.319344,-87.8424921
1900 n lowell,41.9153592,-87.73540739482053
2400 s stewart ave,41.5029932,-87.6258097
2300 n menard ave,41.922202150000004,-87.77103135
3600 w 16th street,41.8591738,-87.71537593712787
9400 s wentworth,41.72326525,-87.62892343161866
2000 n winchester,41.9614764,-87.6774815
2500 n lyndale,41.9259042,-87.7856193
1600 n stockton,41.9285784,-87.6388819
3700 n kilbourn,41.9717611,-87.7405534
4300 s king drive,42.319344,-87.8424921
10200 s calumet ave,41.7089826,-87.61527455
6500 n new gard,41.85729825,-87.6215148195861
2500 s kostner,41.9267385,-87.73688082586158
500 w 115th street,41.6854231,-87.63512015124522
1200 w roosevelt rd,41.8778911,-88.238621
10900 s wentworth,41.695995800000006,-87.62828811112043
300 w 100th pl,41.7116221,-87.6314341
700 w 66thpl,41.89520345,-87.62373507429783
3900 n lake shore dr,41.95322915,-87.6455444822052
700 e oakwood,41.82295565,-87.60946601485576
4300 w for city dr,41.753742599999995,-87.729704197991
5600 n kenmore av,41.9217282,-87.6546976
3800 w 25th st,41.8463978,-87.6346232
2400 e 74th st,41.7605702,-87.5896228
2400 w ogden ave,41.86505305,-87.68644000548932
1500 w 15th st,41.8605883,-87.6869983
1400 w gregory,41.9821109,-87.797582
1 e 118th st,41.6809728,-87.5438542
3500 w 00 place,41.7780886,-87.7106081
900 w grand ave,41.8911869,-87.6476883
8000 s brandon,41.7500425,-87.54709801378772
3200 n southport av,41.94381865,-87.66359802212529
300 s kensington,41.68015175,-87.61647280245003
1400 n lockwood,41.905955399999996,-87.75866126771909
600 w fullerton parkway,41.9252001,-87.6528122
2500 w 109th pl,41.6950267,-87.6473305
2500 w ogden ave,41.8654441,-87.6851661
3100 n kenneth av,41.93724605,-87.73850587427108
7600 s ashland av,41.75568115,-87.66410513451886
1600 s komensky,41.7465611,-87.7230486
1300 w 82nd st,41.7454282,-87.6275031
5600 s blackstone,41.793101899999996,-87.59050744698916
2600 n greenview,41.8970159,-87.6649335
1100 w monroe,41.8806026,-87.65546399459681
5000 w bloomingdale,41.9140107,-87.7517683866466
5900 s normal,41.5225129,-87.6284504
7900 s exchange,41.8755976,-87.63217280125164
7300 s euclid ave,41.7623829,-87.57836602843352
1500 w victoria,41.9873475,-87.66772023775222
2300 n cannon,41.912615,-87.6270814
5400 w irving park,41.9537483,-87.7251605
1600 w balmoral,41.9799925,-87.6588841
3900 w augusta,41.86599,-88.199721
6700 s raicne,41.7696513,-87.6013853
1300 w schiller,41.9069091,-87.6473647
1 n wood,41.88109025,-87.67112118766113
2300 s trumbull ave,41.6933093,-87.7070376
7900 s bishop,41.7172208,-87.60952492716078
2300 w 67th st,41.7705797,-87.7152009
700 w aberdeen st,41.89520345,-87.62373507429783
4100 w 28th st,41.8426868,-87.6398799
6900 n paulina,41.938306,-87.6710591
2600 n lake park,42.3239113,-87.8478488
8600 s state,41.7378456,-87.625588
800 n larrabee st,41.897133249999996,-87.62442335495092
2500 n newland,41.925563100000005,-87.79934113382139
5700 s richmond,41.789832950000005,-87.69764640885234
6700 s ashland,41.77188915,-87.6643912747119
4600 n marine dr,41.9548847,-87.6452866
4500 s christiana,41.96309015,-87.71231527288907
2900 n kearsarge,41.93376105,-87.7320701529019
2700 w pope john paul,41.815831200000005,-87.69215948582652
1100 w greenleaf av,42.0103047,-87.6680642
7600 s eggleston ave,41.75610075,-87.63593700000001
300 e 41st st,41.8200857,-87.6026586
1800 n drake av,41.85707715,-87.71422643822817
2900 n lakewood ave,41.9307053,-87.6610992
6200 s ellis ave,41.78468745,-87.60074932651055
7200 s luella,41.764242,-87.57045934406358
1800 n laramie,41.9692618,-87.7574167
4200 n troy,41.9576739,-87.70715498126599
54200 n kenmore,41.9217282,-87.6546976
600 s federal,42.30541355,-87.85676951533182
1800 w byron,41.9525411,-87.67450718143843
8 w chestnut,41.89817295,-87.63171106459981
5600 s washtenaw,41.935201500000005,-87.69491307063669
2200 s hamlin ave,41.9213249,-87.72237508607628
500 n springfield,41.8913503,-87.62356470662252
1400 n leavitt,41.9210937,-87.6826355
1300 w carroll ave,41.88797955,-87.65974631510912
4500 n avers,41.9629555,-87.72451208407898
3800 w 63rd pl,41.7779543,-87.7179979
3500 s damen,41.94517345,-87.67873914697162
5300 n laramie,41.97720645,-87.75807353426683
9500 s michigan,41.8913503,-87.62356470662252
1 w 116th st,41.68305,-87.6762695
2700 n drake,41.93023945,-87.7161560271413
300 s desplaines st,41.8768067,-87.643964
1400 w 76th st,41.7550514,-87.7239964
700 n kildare av,41.89520345,-87.62373507429783
3200 s calumet ave,41.835952649999996,-87.61851190001103
5900 s homan ave,41.7725397,-87.7078164
1800 w 47th street,41.8084762,-87.6784627
3000 n normandy ave,41.93468805,-87.79340167932473
500 w 00 place,41.6854231,-87.63512015124522
2600 w north shore ave,42.003262050000004,-87.69519489597968
4700 w fulton,41.88555865,-87.74316656980287
4500 w 55th st,41.793320800000004,-87.7355996886138
500 w 31st,41.87120045,-87.72283765634174
3000 s wentworth,41.8397234,-87.6318243
6600 s sacramento,41.7733654,-87.6984403401215
4700 s honore,41.8983943,-87.6737959462829
5600 s campbell,41.7918689,-87.68666673299066
1400 w lawrence ave,41.9689268,-87.6584393
8000 s mozart,41.74799015,-87.69409363320436
1700 n clybourn,41.9170282,-87.6681562
4900 w race,41.8918064,-87.6585206
500 e 46th,41.8114253,-87.6005003
600 e 131th st,41.78468745,-87.60074932651055
5500 n bowanville,41.975114149999996,-87.69940510743263
7000 s racine,41.76673225,-87.654511772571
400 w randolph,41.88890145,-87.62642538975453
11700 s perry,42.311348,-87.833971
7800 w seminole,41.983744,-87.8311016
400 e 41st street,41.8204959,-87.61629270947358
4200 w 21st st,41.8535992,-87.72985400753333
200 s hoyne ave,41.8785515,-87.67930783552612
5100 s moody,41.799644,-87.7762071
2800 w 65th st,41.7743486,-87.7078812
6100 s kilpatrick,41.78197875,-87.74025198215477
5900 s ada,41.87785585,-87.77155905306522
200 w 00 st,41.87898655,-87.63735548657624
8700 w summredale,41.977002,-87.6756431
10500 s eberhart,41.703564,-87.61150485838115
1700 e 54th,41.7965226,-87.5973319
3400 n lawndale,41.9429509,-87.72032655727476
